date,keyword_category,search_volume,mention_count,avg_stars_per_mention,influence_score,trend_direction,competitiveness,adoption_rate
2025-09,前端框架,44,5,878.2,234.88460941725523,down,0.3604376216098616,0.8875158108974557
2025-10,前端框架,35,5,878.2,187.7387288050096,down,0.8449375336096372,0.7093742350578854
2025-11,前端框架,47,5,878.2,251.21880182679988,down,0.33606796265742117,0.9492348569332029
2025-12,前端框架,41,5,878.2,222.08633821767214,down,0.30710809365191644,0.8391573080991489
2026-01,前端框架,48,5,878.2,254.6014508915966,down,0.5341547242942956,0.9620162585549307
2025-02,编程语言,137,14,463.35714285714283,429.24917383513565,down,0.7499691743442204,0.9786500049167749
2025-03,编程语言,147,14,463.35714285714283,461.54171195311136,up,0.7596561150528508,1.0522741246921807
2025-04,编程语言,161,14,463.35714285714283,504.4322897007219,up,0.4827500926323106,1.1500608338628873
2025-05,编程语言,157,14,463.35714285714283,492.9561564595393,up,0.7899941582546111,1.1238962689959027
2025-06,编程语言,148,14,463.35714285714283,466.60017865175615,up,0.6745672108520959,1.0638069796427683
2025-07,编程语言,136,14,463.35714285714283,428.97395349856816,up,0.5126824598222337,0.9780225269851844
2025-08,编程语言,142,14,463.35714285714283,447.1950492413195,down,0.51272163763942,1.0195650074957736
2025-09,编程语言,128,14,463.35714285714283,403.9178761321848,down,0.5662637339033822,0.9208968952251472
2025-10,编程语言,125,14,463.35714285714283,394.3233529486166,down,0.8253998934575519,0.89902223422841
2025-11,编程语言,122,14,463.35714285714283,384.390420027775,down,0.3507387793839398,0.8763760290768232
2025-12,编程语言,123,14,463.35714285714283,385.8176378240922,down,0.4002009334360617,0.8796299589351008
2026-01,编程语言,118,14,463.35714285714283,370.97827279050466,down,0.31412226036124435,0.8457975241901943
